RowHeader|col0|col1|col2|col3|col4|col5|col6|col7|col8
row64|0.02110114140357963880|0.02486022905588495049|0.01285528879471693406|-0.04691076146968327365|-0.02559117047875665921|-0.08455492944645892628|-0.04891457630608887081|-0.05621937549016405022|-0.05687655967844675031
row65|0.02143007613191044367|0.00469016405191951050|-0.03814636645023455896|0.04352784968580213770|0.01149795786473607404|0.01697340330870380359|-0.00600799172509581918|-0.01921091982188881386|0.00404196592511374669
row66|0.01398080614657916734|0.02610125734246999257|0.03666388619359537554|-0.01093700451948523278|-0.00468904339386419337|0.03329532270291379187|0.00966328513061360389|0.03142208628471467730|0.02599459280056009430
row67|0.19631448880103680166|0.09029355658759347092|-0.05163458178742285493|0.04610238684940036469|0.07902464529393767034|0.06484829502177834326|0.07901088806520591146|0.03076299444466807156|0.15812673984678898842
row68|0.08184247549078915718|0.05173530015416866190|-0.00602900610334540510|0.13460815460649769304|0.02947034352389051731|-0.03717362771993873438|0.05137840448498269541|-0.01462696750690566094|-0.01200610942751052096
row69|0.01274556547846958376|0.01827781188378394678|0.00882810361670157730|0.02073729914316550446|0.02619367008948150430|0.01198631726331864100|0.00979387385622442624|0.01294115403707340670|0.03695412957336865339
row70|0.16824114572517720467|0.22926108076235829358|0.20089221193489648076|0.11045143215960488703|0.14172479759735781557|0.19569006149354811752|0.09444338653278663842|0.10713300725587977802|0.14433204632117385691
row71|0.01533653588097892533|0.04616686627115058200|0.04960694553630535381|0.01937901248400206861|0.00257037748585915542|0.02436842220038507034|0.00050235707471425533|0.01776338783349760281|0.04153315682016694987
row72|0.05301269181231096916|0.02393206372262136894|0.02517001210023434021|-0.03976755462215306181|0.00241800158926232028|0.02965718384360846102|-0.00812990915169351652|-0.00229843097178370533|0.02676880236740054528
row73|0.11125804859034660321|0.15925489181796798066|0.15270030483785379527|0.11455754532709863658|0.13551575588173228604|0.20879473670781653616|0.10153550518022688709|0.14935387384137469025|0.19628076604495428570
row74|0.08311609003833207721|0.18332769087193512281|0.05884543810107605022|0.12778730575133587233|0.09830762394612674315|0.09350535420525896146|0.01979152123141153866|0.04419986156862475840|0.06411572028513147503
row75|0.03562352560501661630|0.02232884582208140636|0.14631169970634630428|0.05563716117749213652|0.04495805555463087966|0.09087729343024422701|0.03416677118432293742|0.02067359064778944572|0.04707306936658937901
row76|0.02776423161564174277|0.03692872405362482985|0.04850951851495237388|0.02756935779406833459|0.03200757464415809189|0.01265063865595392016|0.00689988050953075586|0.01453374563029855016|0.01876466872535759514
row77|0.15529369733374284723|0.09775169950775447480|0.01862852872128323289|0.06360248190874770446|0.08733048849619221010|0.17960015009534491259|0.09584772810776505392|0.12681351828995418574|0.13331841241265815490
row78|0.01189701354641799214|0.01103892728297155117|-0.15088524448022261337|-0.07276522516444085265|-0.12285342008911392941|-0.13382575358241377561|-0.11823718989838684357|-0.13413040614457405475|-0.18194837813085878997
row79|0.08266388679322658750|0.04680725255631806858|-0.02228488898202519650|0.00365535678079756746|-0.01092250754358244091|-0.03011391439358998903|-0.03607188376232860205|-0.01968104413767902267|-0.01245496530286505088
row80|0.27379918425299526463|0.39900868958432200717|0.66241982248487851770|0.37458077957697200056|0.44757180534724833043|0.70547265449214646704|0.34762477638435490546|0.46920379842267156967|0.53473723142388607243
row81|-0.01458114799217337734|0.00111093731364056945|0.08133523177600479603|-0.01217496779311906183|0.01461916239794736581|0.00769404239568636551|-0.01031103513788055905|-0.00742558349571723411|-0.03752931650173976091
row82|0.18221937946264180064|0.25008397725940040290|0.30328709233513351240|0.15823358011742549856|0.20932198964821488452|0.39010234857733039338|0.17743546758462971913|0.24399530847140241119|0.30622046510003853026
row83|-0.15516147440970995408|-0.15605674446774345232|-0.09115871518076069935|-0.06674297952048086069|-0.09755225025079594658|-0.11607275311348339009|-0.05673957728365096320|-0.05040681824578326781|-0.13970478252837703614
row84|0.11836684627901335187|0.14576198769087622686|0.11941537370336863244|0.04988724585631306579|0.02372822488393452195|0.06819478108879864497|0.02121329789643440489|0.00665596360864116610|-0.01408413551757627113
row85|-0.01589170232361366772|-0.03019951070565134871|-0.08607939620683420501|-0.03497782317213073144|-0.00926339957730696467|-0.04047515192989190047|0.00204708864579549637|-0.00174467533401006375|0.01311567446375544628
row86|-0.04218184451088498321|-0.07345882130652926778|0.07624014987148815259|-0.06486490266280352246|-0.03548622164652086297|-0.16777075432794286147|-0.03526385053433683109|-0.01625235459292936543|-0.07327677560696413406
row87|0.13123613407773460082|0.06457182349638296293|-0.00434090948970922152|0.04762492889465276547|0.06322113101559613535|0.07217111521170213595|0.04517964377265910186|0.04705954615272626290|0.05664927565076190163
row88|-0.06623385132810205578|0.00901365401718194799|-0.00145465785258716562|-0.08816100353236794307|-0.12229197987390191815|0.00246735826013442724|0.00576109972335709861|0.01444961415044517666|0.03691305596959273960
row89|-0.16432579670651981107|-0.16459423056409175357|-0.11590047428891216141|-0.13775992082062726851|-0.15368928032908540926|-0.28808717380439397004|-0.13738541667976431060|-0.14475805467758162681|-0.18548846682962621957
row90|0.03684609640590581769|0.04429914558364290295|0.09601051481883955685|0.04837457016873985410|0.05206679764868214072|0.09320767176783434360|0.05056676318789475599|0.06872589253489423677|0.11163258882297220909
row91|0.16472259625773708058|0.12524781583638583404|0.15967678328833947998|0.01619693628804705354|0.18297749172363375614|0.32800718599090317174|0.16479384153523907175|0.21009483984076590679|0.25973505589790713000
row92|0.13098342744640706359|0.23053662633410701432|0.25024383427608859476|0.14295165122167982630|0.13166001669531088303|0.20471982256471929484|0.08766753829553218524|0.14150420086396212072|0.14709949104053982039
row93|0.01818044870176859645|0.06575657055014293151|0.14751331951248594643|0.04246107560291906974|0.05878517541688842857|0.06840224733833574766|0.02710992133951849181|0.03369581809552883028|0.04265300938188050506
row94|0.10640976950929070810|0.12189668212474615017|0.17622762050945445234|0.08292232556700789015|0.09267671200395920239|0.15832339584413060440|0.06589104339570318880|0.08802518889183619244|0.10720774928078534438
row95|0.08064076715469922774|0.10383226623839279801|0.12306514427128231737|0.09517110864507308254|0.08766481371486270491|0.09152383338516406619|0.06330757822352624242|0.08383723314073435184|0.08692431641610587345
row96|0.12188706210616553904|0.17381707655094097431|0.23462580220477180504|0.10604965248414864598|0.09372295309540859543|0.19784630958639451426|0.07406849600506741627|0.08947527126199510128|0.07784932488587806287
row97|0.02957592153487020870|0.16128070375721575980|0.11196536773846467450|0.14326835966588891136|0.12123957018964529042|0.03633804967117455070|0.05979677448833057435|0.03482538955665041153|-0.01532208711889091954
row98|-0.01541709544586444477|-0.00152940376002696230|0.05491766666470883351|0.01867828202928584203|0.00707820842569302153|-0.07196738203889510577|-0.01458743177895534433|0.02567452952099827726|-0.06187366729703672186
row99|-0.00712817608164796265|-0.00082793156591848445|0.08365103510083118921|0.02451417465370216847|0.02571520557219637154|0.01761488174885139993|0.00214880173905699842|0.00242577801476744981|-0.00344024909093932144
row100|-0.00786432263416925181|-0.00003162771804597495|-0.01240074799495755574|0.00394680593960702875|0.00327186145774803483|-0.00984595516105453775|-0.01580424290539847107|-0.02817360898530985383|-0.00166400937442062226
row101|-0.01608658910992224328|-0.02985893920792524747|-0.03246465067382927477|-0.01392960508325195509|-0.02734104542919276598|-0.06663902838647796367|-0.03570331516785939241|-0.01752338120336243213|-0.02057056051465373098
row102|0.00422049526954315461|0.00962250627065566050|0.04505623757195766771|-0.02983247177651920240|-0.05108685704771193103|-0.05394608787837548713|-0.04388919790417665501|-0.07942125495839262583|-0.09562708482483670003
row103|0.09946137204521843245|0.09915748987622229060|0.03954874638873175086|0.03592343116500353040|0.05721106497948903746|0.05952319205498497745|0.04658336178764803381|0.02125017579546506150|0.05318341418648438873
row104|0.10632139824984593313|0.21147170627129011078|0.19637961258018551969|0.10422331907905343917|0.13979487775875010236|0.18996910005020858914|0.10120756990564215572|0.11121788719881302299|0.17066419999126944407
row105|0.36704103043797742245|0.27205921740222688276|0.06825287943361779686|0.27015708439833951982|0.24299601233532813760|0.27008888214806259231|0.24875209021961289246|0.19982289151425269846|0.25085358611198449452
row106|0.08775122323361878030|0.11662775275425232846|0.05763828865171986143|0.05069367983055382554|0.03808309073297502095|0.08192806972843263980|0.02095477125059426113|0.04875163535072704613|0.07371139329901808812
row107|0.20684903514585589734|0.24253806841123284888|0.21925594908648832204|0.20944043334369075171|0.17592841598793593216|0.25776476151327076813|0.15168585214618557355|0.16356938534679099639|0.19791217316668863191
row108|0.15822436111911641898|0.21814490198620978267|0.38753937639703167628|0.19919958824898492677|0.20278660140314835880|0.28841636237253198694|0.15123874660049207996|0.19892512862470171364|0.23982918808588496451
row109|-0.25602245301999865257|-0.17758143060398326463|-0.16634153397572898347|-0.19783662523942308065|-0.24137212775675709331|-0.35983861105391362623|-0.23042822435559301431|-0.22222856895927950438|-0.35177984166786480102
row110|0.03059719940370775326|0.03413362156700681938|0.04234014533674810427|0.02059084634324649318|0.02831083878457624908|0.03182721887330361432|0.00812870533228768170|0.01751696558944197679|0.04290694154388211001
row111|-0.04838402814087225390|-0.05703946583767317835|-0.15617551136417692770|-0.09817512575284720322|-0.12843799178661652327|-0.21887635553772266661|-0.13166364806672586907|-0.17043136936950567528|-0.21480435582595980293
row112|0.09525679846216028590|0.05615583380795912544|-0.00702427282357015719|0.04940480098105078099|0.07561504953436516685|0.05780950699836646944|0.05834914754510781010|0.05063066319430721551|0.07250523015037307895
row113|0.07008145951882271962|0.04347494194370683795|0.07931664388180292846|0.11377169265676992382|0.09148534376670720836|0.10273125283609785274|0.07497821610755740773|0.04190512684416460021|0.06042440133508419214
row114|0.12940162654982170776|0.12480806156139966079|0.05854419043842505610|0.06945559897101762081|0.06747372840964521723|0.12626257853131150899|0.06291447208700819138|0.05231128119971992924|0.09738242349081993599
row115|-0.28449480447584979403|-0.12295318032637314598|-0.09657305578121155865|-0.21189386356070524786|-0.25207896182031108712|-0.41013700739006625495|-0.20451617936004332088|-0.25885819086212169537|-0.44437432390997921861
row116|0.09931891933358660829|0.09108139246124129229|0.12894717064542696172|0.13382076159904157664|0.07481639759586634908|0.06106865392359465960|0.06432879675304768730|0.04846991374844158984|0.05912202770587771106
row117|0.01216566387373478608|0.13535551414651025848|0.17430666831307820019|0.07172921021322026247|0.07830128032996368226|0.13247065180311834443|0.04763546740519935402|0.07609095761001614944|0.05357389988602859199
row118|0.09545907008835305407|0.09213070954445372329|0.06859972595642460647|0.04079942373148206375|0.01205939854387323013|0.06735761314593814719|0.01316042590293458985|0.02787461307995114934|-0.00290050817550592879
row119|0.01489933131569315394|0.08653622750478870418|0.17227694052220099419|0.05615972211704356454|0.05073252913578661649|0.08279073670303853383|0.03699687121940584827|0.01601678459706927168|0.00159859951647266241
row120|0.16099537034960684223|0.14782286827440879740|0.07421558213061360543|0.05047296867690887617|0.08171088814949939438|0.07391197104546300134|0.04975493096474834648|0.04793447164189248988|0.11061755056954279686
row121|0.13195433590617472452|0.07831482460032812565|-0.07462496680987236453|0.01788765934109877442|0.03617307851532391982|-0.03945202299812437113|0.03291293212410922181|-0.00718097996525532238|0.06373820204526996214
row122|-0.21098182320518524269|-0.12803063953865750912|-0.06431095263124111949|-0.10295587599764967346|-0.14270666852170360572|-0.23001908651815416995|-0.12395292286416957628|-0.14092800601507760039|-0.29911341027535032211
row123|0.05154549994833335091|0.01169339585527214356|-0.06675226071425965912|-0.01419272568243186948|0.00355442411018659209|-0.07248325994929924465|-0.00951925258111598234|-0.02805733619033737303|-0.04994021094203224265
row124|0.07297392797224636074|0.12686143315816195143|0.07306817354583998447|0.15623465990204005172|0.10927057146269841814|0.16113395947597000668|0.11056972435091544371|0.09766414856958509361|0.14426399904325118428
row125|-0.14300890047931724691|-0.09997089813566877037|-0.11830877937216514872|-0.07751780589710385860|-0.07787765648211840419|-0.15108048482368827137|-0.08565023407927215005|-0.09867066530303895966|-0.11726054588933029765
row126|0.02416057835522352620|0.06803175964694573030|0.12652612849835381814|0.04741019556503233562|0.07185531480942108917|0.12524781944137827749|0.05583588607534060305|0.09490896634343529148|0.08282436705373727448
row127|-0.06313826566694981379|-0.04345501121383281429|-0.12864832788965210875|-0.06957681264852189074|-0.07674455825868416181|-0.16103358048442911743|-0.08123484032914561614|-0.10370802744205936952|-0.08494549049477700953
row128|0.06634356574025182529|0.10014067609909785284|0.06810589999736590960|0.06877803161099031726|0.04435978907454132120|0.05799146528291523883|0.03522662108639094264|0.02474366274777599697|0.02096222744507735686
row129|-0.00812764099790466363|0.00086835443809188287|0.03866343440330874404|-0.01590512315371986687|-0.00285185460736496867|0.00428182472985149006|-0.02034753893314155890|0.00271403541269418574|-0.00828143541902370481
row130|-0.11440092295820182555|0.00305607109202738489|0.14869624816531978873|0.04719725275686025012|0.04696641769835244867|0.23607790576206025279|0.11070154283700109343|0.09720922193936143429|-0.00199554623362724337
row131|0.10971456201089059557|0.11563724788380332076|0.05582410804113454444|0.07658821943075133643|0.08114026980022052971|0.12555437244441561284|0.06689815986987412977|0.07066187382620736646|0.11127829154864411765
row132|0.08063090555944221749|0.05181049013158925409|0.04990280939133481114|0.02609678809337583061|0.05703007162287316439|0.08684802730242492663|0.03585755898664543667|0.05440161465266443036|0.06757099918525927285
row133|0.10367741082413968468|0.07200335186061121440|0.12358577827683407679|0.07313215849828573478|0.06724159701571007230|0.11453268287206097575|0.05387331614176487510|0.06109280982063995669|0.07611012098466693465
row134|0.03914487712182820878|0.02658140820777762925|0.05230804478925603351|0.10385097753884500738|0.04536550544404355234|0.02996321282466796881|0.03767904793850951339|-0.00887933265197858070|0.02201605250415569412
row135|-0.03792398427837748859|0.06530135142895038269|0.20114022083607646652|0.06288084122337005144|0.11522629258783705086|0.21957248158620315537|0.13462504231225938534|0.17253966371418752446|0.16231271001191333037
row136|0.21683310907501732179|0.22017046127582604043|0.27051651809154653172|0.18129611134216014334|0.25619430962681644104|0.44450622086029811797|0.23805230806043939373|0.31140283391507328492|0.45130099214736951740
row137|0.01896470909226200680|0.03187689010369877674|0.03410235978285720837|0.00991941380155855756|0.03716586390717382254|0.07800820941570629774|0.05306747398248252978|0.01464233508427975616|0.01087874219900457351
row138|-0.00741629060275221172|-0.01687616560590941839|0.22651210321456685670|0.10532740567333556680|0.03118457569152448261|-0.01332542499628690952|0.03456489076901871071|0.03864025968194616245|-0.10116228596257746675
row139|0.17411849111975780113|0.27179134844880054045|0.23002472845464055906|0.22973288183471363144|0.16549746503081264049|0.17626703818460787154|0.13769244114959924841|0.10758815350488809548|0.12968022600137515954
row140|0.12296327314515169415|0.13372278527684933191|0.13079782577322479620|0.04305430207707273971|0.05296489084431980215|0.15575549986930331547|0.06159901513331469958|0.04596860846632460501|0.01980236437825852458
row141|-0.12413186024865943691|-0.09411892373919923671|-0.04683536475009060507|-0.08866663534177168793|-0.07511103161812418549|-0.20699617292442362704|-0.05052262718826647236|-0.09792446369598042932|-0.23749207910162939417
row142|0.14649917593738151500|0.01802872947121992794|-0.02218146169935207579|0.05938670992029136675|0.12348388138559508731|0.17927349740041428894|0.11504728134107680693|0.14843046030123596690|0.18020048497865465142
row143|-0.08802191932448408251|0.06558057332768454928|0.20868751424049433729|0.08176048912400421531|0.12124623840834512778|0.19855233002059521907|0.09453502475317285270|0.12625074518450549177|0.08868173645318987164
row144|0.09672462799908887465|0.12536358832055238821|0.05116195925491118235|0.03043334810417572950|0.02125687601745317179|0.05519502622323967794|-0.00576031529665996245|0.00917694349126486029|0.04292506301694450771
